20220615|39|00|4300000|00|1.0000|115907548.00|0.00|0.00|0.00|115907548.00|0.00
20220615|39|00|4402000|00|1.0000|670330421.00|0.00|0.00|0.00|670330421.00|0.00
20220615|39|00|4403300|00|1.0000|89216665.00|0.00|0.00|0.00|89216665.00|0.00
20220615|39|00|4403800|00|1.0000|11242695.00|0.00|0.00|0.00|11242695.00|0.00
20220615|39|00|4405100|00|1.0000|30402000.00|0.00|0.00|0.00|30402000.00|0.00
20220615|39|00|4405200|00|1.0000|77516096.00|0.00|0.00|0.00|77516096.00|0.00
20220615|39|00|4406100|00|1.0000|25698000.00|0.00|0.00|0.00|25698000.00|0.00
20220615|39|00|4406300|00|1.0000|4708000.00|0.00|0.00|0.00|4708000.00|0.00
20220615|39|00|4407200|00|1.0000|256800.00|0.00|0.00|0.00|256800.00|0.00
20220615|39|00|4408100|00|1.0000|2579025.00|0.00|0.00|0.00|2579025.00|0.00
20220615|39|00|4408200|00|1.0000|1152931.00|0.00|0.00|0.00|1152931.00|0.00
20220615|39|00|4408300|00|1.0000|373846281.00|0.00|0.00|0.00|373846281.00|0.00
20220615|39|00|4408400|00|1.0000|90787812.00|0.00|0.00|0.00|90787812.00|0.00
20220615|39|00|4408500|00|1.0000|35135570.00|0.00|0.00|0.00|35135570.00|0.00
20220615|39|00|4408600|00|1.0000|1837000.00|0.00|0.00|0.00|1837000.00|0.00
20220615|39|00|4408710|00|1.0000|35873000.00|0.00|0.00|0.00|35873000.00|0.00
20220615|39|00|4408800|00|1.0000|172357825.00|0.00|0.00|0.00|172357825.00|0.00
20220615|39|00|4601125|00|1.0000|60471300.00|0.00|0.00|0.00|60471300.00|0.00
20220615|39|00|4601126|00|1.0000|82296336.00|0.00|0.00|0.00|82296336.00|0.00
20220615|39|00|4601127|00|1.0000|12417900.00|0.00|0.00|0.00|12417900.00|0.00
20220615|39|00|4601128|00|1.0000|7887975.00|0.00|0.00|0.00|7887975.00|0.00
20220615|39|00|4603120|00|1.0000|364258720.00|0.00|0.00|0.00|364258720.00|0.00
20220615|39|00|4900000|00|1.0000|8149877650.00|0.00|0.00|0.00|8149877650.00|0.00
20220615|39|00|5101210|00|1.0000|0.00|18240920000.00|0.00|0.00|0.00|18240920000.00
20220615|39|00|5101311|00|1.0000|0.00|15105003195.00|0.00|0.00|0.00|15105003195.00
20220615|39|00|5101510|00|1.0000|0.00|9435821761.00|0.00|0.00|0.00|9435821761.00
20220615|39|00|5102820|00|1.0000|0.00|48007542.00|0.00|0.00|0.00|48007542.00
20220615|39|00|5102840|00|1.0000|0.00|5732088.00|0.00|301200.00|0.00|6033288.00
20220615|39|00|5102880|00|1.0000|0.00|372420000.00|0.00|0.00|0.00|372420000.00
20220615|39|00|5106100|00|1.0000|0.00|7939964395.00|0.00|0.00|0.00|7939964395.00
20220615|39|00|5109300|00|1.0000|0.00|27266250.00|0.00|0.00|0.00|27266250.00
20220615|39|00|9890100|00|1.0000|0.00|16400000000.00|0.00|0.00|0.00|16400000000.00
20220615|39|00|9890200|00|1.0000|0.00|169780596.00|0.00|0.00|0.00|169780596.00
20220615|39|00|9901000|00|1.0000|16400000000.00|0.00|0.00|0.00|16400000000.00|0.00
20220615|39|00|9902000|00|1.0000|169780596.00|0.00|0.00|0.00|169780596.00|0.00
20220615|39|01|1101100|00|15096.0000|153842.00|0.00|3500.00|2900.00|154442.00|0.00
20220615|39|01|1121110|00|15096.0000|401056.01|0.00|0.00|0.00|401056.01|0.00
20220615|39|01|1121154|00|15096.0000|60000000.00|0.00|0.00|0.00|60000000.00|0.00
20220615|39|01|1121160|00|15096.0000|123880.00|0.00|0.00|0.00|123880.00|0.00
20220615|39|01|1127110|00|15096.0000|2525000.00|0.00|0.00|0.00|2525000.00|0.00
20220615|39|01|1131151|00|15096.0000|30000000.00|0.00|0.00|0.00|30000000.00|0.00
20220615|39|01|1131210|00|15096.0000|1046684.56|0.00|175000.00|70000.00|1151684.56|0.00
20220615|39|01|1137111|00|15096.0000|590000.00|0.00|0.00|0.00|590000.00|0.00
20220615|39|01|1151200|19|15096.0000|31500000.00|0.00|0.00|0.00|31500000.00|0.00
20220615|39|01|1157120|19|15096.0000|322812.00|0.00|0.00|0.00|322812.00|0.00
20220615|39|01|1361500|00|15096.0000|7750.00|0.00|0.00|0.00|7750.00|0.00
20220615|39|01|2132251|77|15096.0000|0.00|121500000.00|0.00|0.00|0.00|121500000.00
20220615|39|01|2137220|00|15096.0000|0.00|345952.12|0.00|0.00|0.00|345952.12
20220615|39|01|2161400|00|15096.0000|0.00|0.00|70000.00|70000.00|0.00|0.00
20220615|39|01|2201300|47|15096.0000|0.00|100.55|0.00|0.00|0.00|100.55
20220615|39|01|2201300|61|15096.0000|0.00|2273.54|0.00|0.00|0.00|2273.54
20220615|39|01|2201300|62|15096.0000|0.00|1.20|0.00|0.00|0.00|1.20
20220615|39|01|2201300|65|15096.0000|0.00|1738296.68|0.00|0.00|0.00|1738296.68
20220615|39|01|2201300|67|15096.0000|0.00|140155.40|0.00|0.00|0.00|140155.40
20220615|39|01|2201300|71|15096.0000|0.00|1124.72|0.00|169990.00|0.00|171114.72
20220615|39|01|2201300|72|15096.0000|0.00|1.41|0.00|0.00|0.00|1.41
20220615|39|01|2201300|75|15096.0000|0.00|22.07|0.00|0.00|0.00|22.07
20220615|39|01|2201300|77|15096.0000|0.00|5321.46|0.00|0.00|0.00|5321.46
20220615|39|01|2201300|89|15096.0000|0.00|46596.45|1900.00|0.00|0.00|44696.45
20220615|39|01|2201300|99|15096.0000|0.00|115258.07|71000.00|80903.06|0.00|125161.13
20220615|39|01|2201513|99|15096.0000|0.00|327000.00|142413.06|72413.06|0.00|257000.00
20220615|39|01|2207300|00|15096.0000|0.00|0.00|0.00|0.00|0.00|0.00
20220615|39|01|2207512|00|15096.0000|0.00|0.00|0.00|0.00|0.00|0.00
20220615|39|01|2207513|00|15096.0000|0.00|6927.52|2413.06|92.60|0.00|4607.06
20220615|39|01|2261400|00|15096.0000|0.00|0.00|175000.00|175000.00|0.00|0.00
20220615|39|01|2382120|00|15096.0000|0.00|2284493.38|92.60|20.00|0.00|2284420.78
20220615|39|01|3401510|00|15096.0000|0.00|157500.00|0.00|0.00|0.00|157500.00
20220615|39|01|9820123|00|15096.0000|0.00|0.00|0.00|0.00|0.00|0.00
20220615|39|02|1101100|00|430.1500|282250.00|0.00|0.00|0.00|282250.00|0.00
20220615|39|02|1121110|00|430.1500|449370.00|0.00|0.00|0.00|449370.00|0.00
20220615|39|02|1121160|00|430.1500|4130.00|0.00|0.00|0.00|4130.00|0.00
20220615|39|02|2201300|61|430.1500|0.00|121.64|0.00|0.00|0.00|121.64
20220615|39|02|2201300|77|430.1500|0.00|20168.63|0.00|0.00|0.00|20168.63
20220615|39|02|2201300|89|430.1500|0.00|150611.50|0.00|0.00|0.00|150611.50
20220615|39|02|2201300|99|430.1500|0.00|12150.78|0.00|0.00|0.00|12150.78
20220615|39|02|2207300|00|430.1500|0.00|0.00|0.00|0.00|0.00|0.00
20220615|39|02|2382120|00|430.1500|0.00|552697.45|0.00|0.00|0.00|552697.45
20220615|39|02|4408720|00|430.1500|0.00|0.00|0.00|0.00|0.00|0.00
20220615|39|29|9201130|00|15711.0000|1230000.00|0.00|0.00|0.00|1230000.00|0.00
20220615|39|29|9820113|00|15711.0000|0.00|1230000.00|0.00|0.00|0.00|1230000.00
